"tree.id","tree.ref","ref.is.self","ref.is.ref","ref.is.tree","ref.missing","plot.id","foc","cmp","species","dbh","ba20","ref","brg.to.ref","backbrg","dist.to.ref","notes","tree.or.logger","former.id","X","brg.to.ref.true","x","y","dummy.coords","elev","cluster","voronoi.area","radius","radius.external"
"1388","1387",FALSE,FALSE,TRUE,FALSE,"ZA03","X",NA,"PIPO",58.5,8,"1387",145,FALSE,22.3,"","tree","","",158.5,-49176.3508972469,130844.727159893,0,1688.2425570589,"NH",NA,NA,225.5451
"1365","1363",FALSE,FALSE,TRUE,FALSE,"ZA10A-C","X",NA,"PSME",58,3,"1363",175,FALSE,7.3,"","tree","","",188.5,-45412.1045448989,121753.833024345,0,1790.90748053736,"NH",86.9654934585666,NA,223.8843
"4212","4207",FALSE,TRUE,FALSE,FALSE,"ARE1","X",NA,"PIPO",63.8,5,"4207",48,FALSE,9.6,"","tree","","",61.5,-82150.2263902389,106287.165921875,0,595.169918992058,"NL",79.0576320597993,260.745748729294,243.14958
"4029","4028",FALSE,FALSE,TRUE,FALSE,"HEN1","X",NA,"PIPO",49.9,5,"4028",359,TRUE,9.5,"Depends on ref missing on datasheet","tree","","",192.5,-88266.3208687867,100336.662393001,0,372.160476110397,"NL",49.7807757410999,208.298802638293,196.97934
"1227","1226",FALSE,FALSE,TRUE,FALSE,"RR7","X",NA,"PIPO",102.8,7,"1226",150,FALSE,6.9,"dwarf mistletoe","tree","","",163.5,65207.9955364208,-91537.0416284569,0,1399.25153996782,"SL",104.628143991,NA,372.69198
"1135","1134",FALSE,FALSE,TRUE,FALSE,"HARDIN B","X",NA,"PSME",93.4,12,"1134",218,TRUE,5.6,"","tree","","",51.5,7502.2053484037,-23028.1470898863,0,1255.02366558334,"SL",80.6205031168674,NA,341.46894
"1148","1147",FALSE,FALSE,TRUE,FALSE,"LESTAN","X",NA,"PIPO",79.5,15,"1147",120,FALSE,7.4,"","tree","","",133.5,1454.83992673751,-21032.5303668688,0,1105.83780183972,"SL",NA,255.324727534435,295.2987
"1155","1146",FALSE,FALSE,TRUE,FALSE,"LESTAN","X",NA,"PSME",47.9,17,"1146",310,FALSE,14.5,"","tree","","",323.5,1480.27080267293,-21055.3679232715,0,1119.13029854669,"SL",NA,180.862675052707,190.33614
"1113","1112",FALSE,FALSE,TRUE,FALSE,"YSO3","X",NA,"PILA",67.3,5,"1112",204,FALSE,4.3,"","tree","","",217.5,2843.3760957363,-21369.307048428,0,1196.78364358832,"SL",NA,NA,254.77518
"1269","1271",FALSE,FALSE,TRUE,FALSE,"RR71","X",NA,"PSME",50.5,6,"1271",34,FALSE,4.5,"","tree","","",47.5,63266.679261758,-86835.0486710097,0,1939.55196753394,"SH",12.4350313487594,213.388559841812,198.9723
"1280","1281",FALSE,TRUE,FALSE,FALSE,"RT02D","X",NA,"PSME",28.8,9,"1281",32,TRUE,2.3,"","tree","","",225.5,67008.7072893523,-90762.2962474838,0,1565.27045422497,"SH",16.2007123407741,NA,126.89358
"1275","1281",FALSE,TRUE,FALSE,FALSE,"RT02D","X",NA,"PIPO",51.5,6,"1281",104,FALSE,7.2,"","tree","","",117.5,67000.6803353204,-90760.5837487764,0,1564.06457978819,"SH",15.024801852049,NA,202.2939
"1441","1438",FALSE,FALSE,TRUE,FALSE,"YB01F","X",NA,"PIPO",40.5,7,"1438",52,FALSE,3.8,"","tree","","",65.5,10526.0892568052,-48008.0123149756,0,1090.77473969186,"SL",29.4727816327847,NA,165.7563
"1418","1499",FALSE,FALSE,TRUE,FALSE,"YB01A","X",NA,"PSME",71.2,10,"1499",30,FALSE,1.7,"","tree","","",43.5,10301.5862476834,-48118.9702396239,0,1109.77095584076,"SL",17.5651117501184,119.388715681959,267.72942
"2142","RS98BROCK",FALSE,TRUE,FALSE,FALSE,"RS98B","X",NA,"PSME",59.3,6,"RS98BROCK",190,FALSE,9.1,"","tree","","",203.5,33207.8198306321,-31895.6874676867,0,1237.78346426197,"SL",38.3110002108689,221.227822111956,228.20238
"2124","2122",FALSE,FALSE,TRUE,FALSE,"RS91H","X",NA,"ABCO",70,10,"2122",88,TRUE,6.4,"","tree","","",281.5,15639.0989157326,-26064.0595703878,0,1473.40346365996,"SL",20.7747996001726,322.066620657303,263.7435
"2134","RS91HR3",FALSE,TRUE,FALSE,FALSE,"RS91H","X",NA,"PSME",72.9,12,"RS91HR3",351,FALSE,6.3,"","tree","","",4.5,15772.1731184423,-26054.301781852,0,1494.63793415211,"SL",18.3147206527509,NA,273.37614
"2602","2601",FALSE,FALSE,TRUE,FALSE,"TEDDY","X",NA,"ABCO",45.8,10,"2601",5,FALSE,21.1,"","tree","","",18.5,30032.366318946,-33454.7725051634,0,1203.8205482876,"SL",38.8817586496513,NA,183.36078
"4046","4045",FALSE,FALSE,TRUE,FALSE,"ULC1","X",NA,"PSME",35.8,9,"4045",154,FALSE,4.6,"","tree","","",167.5,-83933.0523219481,105121.744621022,0,430.485751942182,"NL",13.4487660268417,145.397066892966,150.14478
"1452","1451",FALSE,FALSE,TRUE,FALSE,"ZA04A","X",NA,"PSME",55.3,9,"1451",352,TRUE,13.1,"","tree","","",185.5,-48845.4010188423,130197.732106565,0,1708.36945184908,"NH",101.389771885468,NA,214.91598
"1464","1463",FALSE,FALSE,TRUE,FALSE,"ZA07","X",NA,"PSME",47.9,5,"1463",46,FALSE,11.5,"","tree","","",59.5,-46994.2455556059,129462.017594603,0,1934.54493409747,"NH",44.7360719411228,189.286337009778,190.33614
"4219","4218",FALSE,FALSE,TRUE,FALSE,"ULC1B","X",NA,"PSME",27,7,"4218",204,TRUE,7.1,"rotten core","tree","","",37.5,-83862.3693263656,105075.64270112,0,428.722966911626,"NL",NA,NA,120.9147
"1037","1036",FALSE,FALSE,TRUE,FALSE,"SS81","X",NA,"PSME",37.7,12,"1036",34,FALSE,3,"","tree","","",47.5,-102907.433655232,188414.125638676,0,1183.75241727056,"NH",NA,165.393443036283,156.45582
"2108","2107",FALSE,FALSE,TRUE,FALSE,"RS91","X",NA,"PSME",136.2,8,"2107",351,FALSE,38.5,"","tree","","",4.5,15379.5242796746,-26384.0895163986,0,1499.05255914171,"SL",NA,NA,483.63342
"2156","2152",FALSE,FALSE,TRUE,FALSE,"RS54","X",NA,"PSME",35.1,6,"2152",164,FALSE,11.3,"","tree","","",177.5,25646.129320233,-33196.8424578912,0,1425.09694659431,"SL",17.873458990684,167.591104011388,147.81966
"2089","BIGFIR",FALSE,TRUE,FALSE,FALSE,"S1A","X",NA,"PILA",89.6,6,"BIGFIR",283,FALSE,29.9,"","tree","","",296.5,12056.3559606919,-26681.4181590849,0,1705.30235535423,"SH",32.2189886663405,NA,328.84686
"2052","2051",FALSE,FALSE,TRUE,FALSE,"RS77","X",NA,"PSME",67.5,8,"2051",324,FALSE,13.3,"dying tree ~ fire","tree","","",337.5,17798.7124141452,-10350.5403042974,0,1369.04249039112,"SL",63.4732281984366,253.0492097918,255.4395
"2056","RS78ROCK",FALSE,TRUE,FALSE,FALSE,"RS78","X",NA,"PSME",77.3,2,"RS78ROCK",77,FALSE,2.2,"","tree","","",90.5,14528.3805361908,-12546.1480002594,0,1552.44191412607,"SH",112.322974942305,NA,287.99118
"2034","2032",FALSE,TRUE,FALSE,FALSE,"RS85B","X",NA,"PSME",47.4,11,"2032",95,TRUE,2,"","tree","","",288.5,16748.1266209492,-11857.0276459591,0,1427.42586921025,"SL",13.121771086657,148.723897459246,188.67534
"2042","2041",FALSE,FALSE,TRUE,FALSE,"RS85B","X",NA,"PIPO",77.6,15,"2041",104,FALSE,27.7,"","tree","","",117.5,16643.7293595521,-11832.3706730913,0,1424.37908748531,"SL",18.0053693446087,264.198727927536,288.98766
"1412","1411",FALSE,FALSE,TRUE,FALSE,"RR20","X",NA,"ABCO",33.7,3,"1411",121,FALSE,4.5,"","tree","","",134.5,62490.1003371302,-86537.3306984269,0,1717.29208567885,"SH",136.231597088329,NA,143.16942
"2010","2009",FALSE,FALSE,TRUE,FALSE,"RS98F","X",NA,"PIPO",34.3,10,"2009",275,TRUE,1.1,"","tree","","",108.5,31551.9378338707,-32306.4298881149,0,1214.83093409797,"SL",16.9780202854605,NA,145.16238
"2027","2026",FALSE,FALSE,TRUE,FALSE,"RS58","X",NA,"PSME",56.4,9,"2026",3,FALSE,9.9,"","tree","","",16.5,30510.9599335369,-33517.3457653525,0,1257.01992404998,"SL",61.928692875658,236.015271630675,218.56974
"2503","2502",FALSE,FALSE,TRUE,FALSE,"SA03","X",NA,"ABCO",55,11,"2502",96,FALSE,8.2,"","tree","","",109.5,27995.7345368181,-48921.4321639967,0,1457.41750690536,"SL",8.46206341304213,213.24025046582,213.9195
"2510","2509",FALSE,FALSE,TRUE,FALSE,"SA03","X",NA,"PIPO",142.9,9,"2509",282,FALSE,12.3,"","tree","","",295.5,27992.9387479292,-48944.214914309,0,1463.33934059267,"SL",17.7744857954309,NA,505.88814
"2529","2528",FALSE,FALSE,TRUE,FALSE,"RS10","X",NA,"PIPO",115.9,4,"2528",46,FALSE,18.6,"","tree","","",59.5,33162.8204744369,-52956.668455722,0,1279.46767004176,"SL",122.043622136285,NA,416.20494
"2536","2535",FALSE,FALSE,TRUE,FALSE,"RS10","X",NA,"PIPO",123.9,11,"2535",25,FALSE,11.8,"","tree","","",38.5,33196.8462232574,-53012.5345735819,0,1279.92261768558,"SL",60.2936590190155,NA,442.77774
"2573","2572",FALSE,FALSE,TRUE,FALSE,"RT02","X",NA,"PSME",30.8,11,"2572",14,FALSE,4.4,"","tree","","",27.5,28480.5702291511,-52327.6195673589,0,1202.45891451843,"SL",6.15721994846236,NA,133.53678
"1389","1388",FALSE,FALSE,TRUE,FALSE,"ZA03","X",NA,"PIPO",55.4,9,"1388",144,FALSE,0.9,"","tree","","",157.5,-49176.695312336,130845.558651472,0,1688.57372822938,"NH",66.0508197130266,NA,215.24814
"1309","1308",FALSE,FALSE,TRUE,FALSE,"SSA15","X",NA,"PSME",82.5,7,"1308",218,FALSE,29.1,"","tree","","",231.5,-61795.6502904428,111692.617081845,0,729.667521858411,"NL",31.4262755474973,NA,305.2635
"1348","1347",FALSE,TRUE,FALSE,FALSE,"ZA09","X",NA,"PSME",72.4,11,"1347",49,FALSE,7.3,"note we rd siamese twin ABCO ","tree","","",62.5,-45792.7860910477,121743.322203789,0,1819.50448659673,"NH",NA,NA,271.71534
"1372","1371",FALSE,TRUE,FALSE,FALSE,"A1","X",NA,"PSME",56.2,4,"1371",196,FALSE,8.8,"","tree","","",209.5,-43015.0528763834,122465.332502566,0,1591.27005351704,"NH",103.210169779211,280.968938770119,217.90542
"1366","1365",FALSE,FALSE,TRUE,FALSE,"ZA10A-C","X",NA,"PIPO",54,6,"1365",198,TRUE,6.9,"","tree","","",31.5,-45415.7097849955,121747.949807211,0,1791.13431054843,"NH",68.622876268479,237.814337848406,210.5979
"4208","4207",FALSE,TRUE,FALSE,FALSE,"ARE1","X",NA,"PIPO",54.8,5,"4207",21,FALSE,11.9,"2 cores taken","tree","","",34.5,-82148.5299801767,106281.939544328,0,594.471148412117,"NL",61.8325183617014,NA,213.25518
"4213","4212",FALSE,FALSE,TRUE,FALSE,"ARE1","X",NA,"PIPO",71.5,4,"4212",164,FALSE,12.5,"2 cores taken","tree","","",177.5,-82150.7716325809,106299.654024644,0,595.773012247126,"NL",139.812041775326,NA,268.7259
"4030","4029",FALSE,FALSE,TRUE,FALSE,"HEN1","X",NA,"PISA",53,4,"4029",31,FALSE,6.7,"Depends on ref missing on datasheet","tree","","",44.5,-88271.0169608575,100331.883614992,0,374.887648348255,"NL",46.6927052361833,NA,207.2763
"4007","4006",FALSE,FALSE,TRUE,FALSE,"LLC1","X",NA,"PSME",81.4,3,"4006",106,FALSE,7.7,"","tree","","",119.5,-89469.7083097721,102285.74903724,0,234.700727588319,"NL",47.8439581374118,NA,301.60974
"1228","1227",FALSE,FALSE,TRUE,FALSE,"RR7","X",NA,"PSME",36.9,6,"1227",280,FALSE,14.2,"pitching cankers","tree","","",293.5,65221.017789477,-91542.7038652356,0,1399.26594178954,"SL",51.7943704527,168.03167388849,153.79854
"1108","PM25",FALSE,TRUE,FALSE,FALSE,"HARDIN","X",NA,"PSME",41.6,NA,"PM25",0,FALSE,0,"","tree","PM25","",13.5,9893.68908508524,-23084.4159744252,0,1362.04108758189,"SL",60.321218123293,93.3363787609716,169.41006
"1136","1135",FALSE,FALSE,TRUE,FALSE,"HARDIN B","X",NA,"PIPO",48,14,"1135",234,TRUE,7.7,"","tree","","",67.5,7495.09147600336,-23031.0937523155,0,1254.46305569204,"SL",27.0600128125598,182.630893689732,190.6683
"1150","1148",FALSE,FALSE,TRUE,FALSE,"LESTAN","X",NA,"PIPO",64.7,12,"1148",55,FALSE,24.2,"","tree","","",68.5,1432.32382159234,-21041.3996965556,0,1103.92825222438,"SL",NA,NA,246.13902
"1156","1155",FALSE,FALSE,TRUE,FALSE,"LESTAN","X",NA,"PSME",39.8,17,"1155",269,FALSE,4.1,"","tree","","",282.5,1484.27361630212,-21056.2553256887,0,1120.11255129364,"SL",4.59092137997881,NA,163.43118
"1123","1122",FALSE,TRUE,FALSE,FALSE,"YSO3","X",NA,"PIPO",90.1,13,"1122",256,FALSE,12.5,"","tree","","",269.5,2787.70428282108,-21286.1059760891,0,1194.48456289854,"SL",NA,NA,330.50766
"1116","1113",FALSE,FALSE,TRUE,FALSE,"YSO3","X",NA,"PSME",52.9,9,"1113",51,FALSE,26.3,"","tree","","",64.5,2819.6381027579,-21380.6294902741,0,1195.10288863596,"SL",43.1069783124063,182.738157897172,206.94414
"1119","1110",FALSE,TRUE,FALSE,FALSE,"YSO3","X",NA,"PSME",70.4,8,"1110",39,FALSE,53.6,"","tree","","",52.5,2785.96205735322,-21378.9736047718,0,1191.5754646218,"SL",27.5968201119551,296.558006115719,265.07214
"1070","PM186",FALSE,TRUE,FALSE,FALSE,"RT01","X",NA,"PSME",51.7,NA,"PM186",0,FALSE,0,"pm186","tree","PM186","",13.5,66449.6013900261,-91473.8678645063,0,1513.71724733893,"SL",60.0673315241003,212.164157280707,202.95822
"1075","1074",FALSE,TRUE,FALSE,FALSE,"RT02B","X",NA,"PSME",37.4,6,"1074",220,FALSE,2.5,"","tree","","",233.5,66602.1756560742,-91483.9259778927,0,1525.26770132735,"SH",53.9457393051117,142.467869826048,155.45934
"1223","1222",FALSE,FALSE,TRUE,FALSE,"RT02C","X",NA,"PSME",95.2,5,"1222",356,FALSE,16.4,"","tree","","",9.5,66651.6912564276,-91308.1443866707,0,1525.25956912354,"SH",59.7710717665985,NA,347.44782
"1246","1243",FALSE,TRUE,FALSE,FALSE,"RR32","X",NA,"PSME",43.5,3,"1243",220,FALSE,13.4,"","tree","","",233.5,62219.2807871081,-85132.9995643984,0,1699.60177305231,"SH",7.67106834076315,202.799942625405,175.7211
"1260","1259",FALSE,FALSE,TRUE,FALSE,"RR33","X",NA,"PSME",122.2,7,"1259",352,FALSE,1.5,"pitching","tree","","",5.5,62821.0462984527,-84126.1462952926,0,1687.23892053271,"SH",4.49541322444619,NA,437.13102
"1270","1269",FALSE,FALSE,TRUE,FALSE,"RR71","X",NA,"PSME",44.8,9,"1269",160,FALSE,1.9,"","tree","","",173.5,63266.4641756518,-86833.1608844839,0,1939.06216320972,"SH",77.4695443372517,NA,180.03918
"1279","1280",FALSE,FALSE,TRUE,FALSE,"RT02D","X",NA,"PSME",27.8,8,"1280",21,FALSE,2.8,"","tree","","",34.5,67007.1213518889,-90764.6038008119,0,1565.86771701777,"SH",NA,118.829507137072,123.57198
"1439","1441",FALSE,FALSE,TRUE,FALSE,"YB01F","X",NA,"PIPO",55.5,8,"1441",323,FALSE,3.1,"","tree","","",336.5,10527.3253789189,-48010.8552012062,0,1090.37348715034,"SL",17.781684443537,318.695935379476,215.5803
"1498","1418",FALSE,FALSE,TRUE,FALSE,"YB01A","X",NA,"PIPO",57.8,13,"1418",360,FALSE,4.2,"","tree","","",13.5,10300.6057771552,-48123.0541932895,0,1111.15011372143,"SL",15.5989131522617,NA,223.21998
"1497","PM217",FALSE,TRUE,FALSE,FALSE,"YB01A","X",NA,"PIPO",62,NA,"PM217",153,FALSE,20.1,"","tree","","",166.5,10317.9894320622,-48111.5576566846,0,1105.87267220541,"SL",27.3881989689606,NA,237.1707
"2143","2142",FALSE,FALSE,TRUE,FALSE,"RS98B","X",NA,"PIPO",92,3,"2142",103,FALSE,18.5,"","tree","","",116.5,33191.2635449425,-31887.4328081442,0,1241.67732941328,"SL",50.3359236725443,NA,336.8187
"2119","2116",FALSE,FALSE,TRUE,FALSE,"RS91H","X",NA,"PSME",75.6,11,"2116",226,FALSE,14.4,"","tree","","",239.5,15631.425572553,-26025.1733528607,0,1481.44835309923,"SL",15.0777561301576,NA,282.34446
"2125","2122",FALSE,FALSE,TRUE,FALSE,"RS91H","X",NA,"PSME",60.1,5,"2122",152,FALSE,14.4,"","tree","","",165.5,15629.2219255647,-26048.8422895861,0,1475.59481063256,"SL",41.1720681379924,250.191496235306,230.85966
"2123","2124",FALSE,FALSE,TRUE,FALSE,"RS91H","X",NA,"PIPO",115.1,12,"2124",309,FALSE,11.1,"","tree","","",322.5,15645.8561675946,-26072.865792465,0,1472.19358600714,"SL",18.8787343408843,NA,413.54766
"2137","2134",FALSE,FALSE,TRUE,FALSE,"RS91H","X",NA,"PSME",74.3,10,"2134",164,FALSE,12.7,"","tree","","",177.5,15771.6191522228,-26041.6138694379,0,1496.95738494274,"SL",21.7277035676552,298.39324290432,278.02638
"2607","2602",FALSE,FALSE,TRUE,FALSE,"TEDDY","X",NA,"PIPO",75.5,11,"2602",166,FALSE,30.4,"","tree","","",179.5,30032.1010322669,-33424.3736627022,0,1200.12020698141,"SL",115.059965151706,284.335749047755,282.0123
"1453","1452",FALSE,FALSE,TRUE,FALSE,"ZA04A","X",NA,"PILA",59.7,9,"1452",217,TRUE,9.8,"","tree","","",50.5,-48852.9629397595,130191.498540006,0,1709.52686890832,"NH",46.1156982725173,NA,229.53102
"1457","1456",FALSE,TRUE,FALSE,FALSE,"ZA04A","X",NA,"PILA",130.2,9,"1456",267,TRUE,3.8,"","tree","","",100.5,-48929.6150404487,130113.465853774,0,1759.09925543822,"NH",77.6969921886416,NA,463.70382
"1465","1464",FALSE,FALSE,TRUE,FALSE,"ZA07","X",NA,"PIPO",42.7,6,"1464",128,TRUE,27.6,"","tree","","",321.5,-46977.0641516347,129440.417609474,0,1938.49290162933,"NH",18.6613944748001,NA,173.06382
"1476","1471",FALSE,FALSE,TRUE,FALSE,"WA01","X",NA,"PSME",67.1,14,"1471",348,FALSE,39.6,"","tree","","",1.5,-54422.7993828046,130029.278592484,0,1469.61599342118,"NH",10.9582785096643,236.772090249457,254.11086
"1482","1480",FALSE,FALSE,TRUE,FALSE,"WA01","X",NA,"PSME",52.1,13,"1480",222,FALSE,8,"","tree","","",235.5,-54488.1771087579,130093.366239438,0,1463.83561870202,"NH",22.0938387485475,NA,204.28686
"4220","4219",FALSE,FALSE,TRUE,FALSE,"ULC1B","X",NA,"PSME",24.8,7,"4219",324,TRUE,6.2,"","tree","","",157.5,-83864.7419636463,105081.370754222,0,427.144850394042,"NL",NA,105.28829580635,113.60718
"1102","1490",FALSE,FALSE,TRUE,FALSE,"SS24","X",NA,"PIPO",82.8,8,"1490",171,FALSE,18.4,"","tree","","",184.5,-64020.0490758503,117798.606403103,0,1246.81070727063,"NH",130.336033657374,NA,306.25998
"1024","1022",FALSE,TRUE,FALSE,FALSE,"SSC1","X",NA,"PSME",54.5,6,"1022",312,FALSE,5.1,"","tree","","",325.5,-108742.155322808,179921.248400095,0,624.921983886806,"NL",123.029485014718,251.051332232014,212.2587
"1027","1022",FALSE,TRUE,FALSE,FALSE,"SSC1","X",NA,"PSME",56.8,8,"1022",45,FALSE,8,"","tree","","",58.5,-108751.865115931,179921.27145514,0,622.740872324387,"NL",94.5780212144885,NA,219.89838
"1009","1005",FALSE,TRUE,FALSE,FALSE,"SSC5B","X",NA,"PIPO",83.3,5,"1005",208,FALSE,14,"","tree","","",221.5,-108597.451906617,179560.952336912,0,643.744040632666,"NL",9.59798563335088,NA,307.92078
"1038","1037",FALSE,FALSE,TRUE,FALSE,"SS81","X",NA,"ABCO",54.4,15,"1037",104,FALSE,2,"","tree","","",117.5,-102909.207676898,188415.049135902,0,1182.76599765925,"NH",NA,NA,211.92654
"1087","1045",FALSE,FALSE,TRUE,FALSE,"SS81B","X",NA,"PSME",56.5,9,"1045",169,FALSE,4,"","tree","","",182.5,-102703.250004478,188607.968380469,0,1117.26738879288,"NH",53.6157414360754,NA,218.9019
"1049","1048",FALSE,TRUE,FALSE,FALSE,"SS82","X",NA,"PIPO",36.5,9,"1048",354,FALSE,4,"","tree","","",7.5,-103121.273727169,188632.365501735,0,1153.01415286445,"NH",64.6900800719111,NA,152.4699
"2102","2100",FALSE,FALSE,TRUE,FALSE,"RS91","X",NA,"PSME",109.2,6,"2100",41,FALSE,25.9,"","tree","","",54.5,15354.0418167604,-26294.9398703037,0,1488.14037869841,"SL",149.812624247806,NA,393.95022
"2109","2108",FALSE,FALSE,TRUE,FALSE,"RS91","X",NA,"ABCO",79.6,6,"2108",320,TRUE,5.6,"","tree","","",153.5,15377.0255719212,-26379.0778839736,0,1497.97803276062,"SL",53.9769789349693,NA,295.63086
"2113","2104",FALSE,FALSE,TRUE,FALSE,"RS91","X",NA,"PSME",97.4,9,"2104",30,FALSE,7.4,"","tree","","",43.5,15374.6705173832,-26344.1852485199,0,1492.80891399363,"SL",20.7761674098715,NA,354.75534
"2157","2156",FALSE,FALSE,TRUE,FALSE,"RS54","X",NA,"PIPO",56.2,7,"2156",170,FALSE,10.9,"","tree","","",183.5,25646.7947493139,-33185.9627885884,0,1423.33213029293,"SL",49.0416192841108,199.369308136992,217.90542
"2090","2089",FALSE,FALSE,TRUE,FALSE,"S1A","X",NA,"PILA",60.2,7,"2089",247,FALSE,26.4,"","tree","","",260.5,12082.3939005724,-26677.0609022902,0,1699.46439940574,"SH",28.8520852141919,NA,231.19182
"2053","2052",FALSE,FALSE,TRUE,FALSE,"RS77","X",NA,"PSME",65.6,8,"2052",60,TRUE,5.9,"","tree","","",253.5,17804.3694505809,-10348.8646137636,0,1368.78669325857,"SL",34.1700721238567,NA,249.12846
"2057","2056",FALSE,FALSE,TRUE,FALSE,"RS78","X",NA,"PSME",69.2,5,"2056",234,FALSE,20.1,"","tree","","",247.5,14546.9505147943,-12538.4560632689,0,1552.66727596742,"SH",16.7679361186156,320.095456807374,261.08622
"2035","2034",FALSE,FALSE,TRUE,FALSE,"RS85B","X",NA,"PSME",60.6,9,"2034",20,TRUE,2.6,"","tree","","",213.5,16749.561657111,-11854.8595428217,0,1426.37263447992,"SL",NA,215.74951181502,232.52046
"2043","2042",FALSE,FALSE,TRUE,FALSE,"RS85B","X",NA,"PSME",72.4,11,"2042",4,TRUE,3.2,"","tree","","",197.5,16644.6916181106,-11829.3187788489,0,1423.96675938993,"SL",44.1289121189859,266.167483205736,271.71534
"1413","1412",FALSE,FALSE,TRUE,FALSE,"RR20","X",NA,"PIPO",55.2,5,"1412",26,TRUE,15.9,"","tree","","",219.5,62500.2139808326,-86525.061867551,0,1716.61661115238,"SH",NA,192.87176323609,214.58382
"2005","2004",FALSE,FALSE,TRUE,FALSE,"RS98F","X",NA,"PIPO",44.8,6,"2004",258,FALSE,15.9,"","tree","","",271.5,31578.6315314977,-32294.368560331,0,1215.16088555923,"SL",86.6995539255532,158.366427954976,180.03918
"2011","2010",FALSE,FALSE,TRUE,FALSE,"RS98F","X",NA,"PSME",67,11,"2010",299,TRUE,4,"","tree","","",132.5,31548.9887245235,-32303.7275272844,0,1215.03426681462,"SL",37.9288359575479,260.824812454572,253.7787
"2028","2027",FALSE,FALSE,TRUE,FALSE,"RS58","X",NA,"ABCO",99.8,6,"2027",39,FALSE,13.5,"core mislabeled as PSME","tree","","",52.5,30500.249663443,-33525.5640446441,0,1260.84801402999,"SL",77.0699245911674,NA,362.72718
"2504","2503",FALSE,FALSE,TRUE,FALSE,"SA03","X",NA,"PSME",42.5,7,"2503",46,FALSE,18.3,"","tree","","",59.5,27979.9667231821,-48930.7201160389,0,1457.56489910413,"SL",56.7942338984868,NA,172.3995
"2513","2500",FALSE,TRUE,FALSE,FALSE,"SA03","X",NA,"ABCO",34.4,9,"2500",145,FALSE,13.7,"","tree","","",158.5,28013.7967754548,-48921.3042801671,0,1459.69041901212,"SL",21.401559748515,155.456354706481,145.49454
"2511","2510",FALSE,FALSE,TRUE,FALSE,"SA03","X",NA,"PIPO",119.6,7,"2510",117,FALSE,33,"","tree","","",130.5,27967.8453510644,-48922.7831287141,0,1453.75943319988,"SL",56.9058176171966,NA,428.49486
"2520","PM265",FALSE,TRUE,FALSE,FALSE,"SA03","X",NA,"PIPO",42,10,"PM265",283,FALSE,7.3,"from previous sampling period ","tree","","",296.5,28149.407107761,-48871.7505584993,0,1450.98362468086,"SL",NA,NA,170.7387
"2530","2529",FALSE,FALSE,TRUE,FALSE,"RS10","X",NA,"PSME",41.6,11,"2529",322,FALSE,14.6,"","tree","","",335.5,33168.8749957797,-52969.9538902768,0,1279.78559106674,"SL",16.5195409276715,NA,169.41006
"2537","2536",FALSE,FALSE,TRUE,FALSE,"RS10","X",NA,"ABCO",65,12,"2536",250,FALSE,9.9,"*whoops! Covered an ABCO","tree","","",263.5,33206.6825846286,-53011.4138617656,0,1279.38717658891,"SL",53.3377817300687,194.470999917424,247.1355
"2574","2573",FALSE,FALSE,TRUE,FALSE,"RT02","X",NA,"ABCO",27,12,"2573",50,TRUE,1.9,"","tree","","",243.5,28482.2706044382,-52326.771791514,0,1201.93032086866,"SL",12.3020636816394,NA,120.9147
"1390","1389",FALSE,FALSE,TRUE,FALSE,"ZA03","X",NA,"PSME",31.8,8,"1389",152,FALSE,13,"","tree","","",165.5,-49179.9502523887,130858.144570797,0,1693.29610176496,"NH",NA,NA,136.85838
"1317","1316",FALSE,TRUE,FALSE,FALSE,"ZA22","X",NA,"PSME",27.7,7,"1316",259,FALSE,3.8,"","tree","","",272.5,-52823.2550129466,113477.836340907,0,1073.83070494155,"NL",NA,104.485054511054,123.23982
"1322","1321",FALSE,TRUE,FALSE,FALSE,"ZA22","X",NA,"PSME",28.5,6,"1321",20,TRUE,2.2,"","tree","","",213.5,-52805.1789861234,113484.706241039,0,1075.33914564545,"NL",16.7965399709669,127.248570121881,125.8971
"1326","1325",FALSE,TRUE,FALSE,FALSE,"ZA24","X",NA,"ABCO",110,4,"1325",322,FALSE,2.8,"","tree","","",335.5,-54395.4471580745,115453.968931582,0,1348.26423791583,"NH",22.9182784483343,NA,396.6075
"1331","1325",FALSE,TRUE,FALSE,FALSE,"ZA24","X",NA,"PSME",120.5,9,"1325",360,FALSE,27.2,"","tree","","",13.5,-54402.9580130508,115430.068361306,0,1355.67253067432,"NH",67.3627528844812,NA,431.4843
"1310","1309",FALSE,FALSE,TRUE,FALSE,"SSA15","X",NA,"PSME",94.5,5,"1309",218,FALSE,20.1,"","tree","","",231.5,-61779.9198664901,111705.129626042,0,730.798022208224,"NL",49.8169637698079,NA,345.1227
"1349","1348",FALSE,FALSE,TRUE,FALSE,"ZA09","X",NA,"PSME",51.5,12,"1348",141,FALSE,25.1,"","tree","","",154.5,-45803.5919195775,121765.977094426,0,1812.40391283588,"NH",45.4983079687494,207.991409397704,202.2939
"1373","1372",FALSE,FALSE,TRUE,FALSE,"A1","X",NA,"ABCO",78.6,6,"1372",324,FALSE,23,"","tree","","",337.5,-43006.251157439,122444.083273318,0,1598.57319925406,"NH",22.5449548554001,NA,292.30926
