"tree.id","slope","aspect"
"1070",17.5849167534369,302.838141474324
"1075",26.0561317580404,20.6522231564924
"1223",14.1587810598361,229.784316618182
"1246",16.0045808154002,234.812167038425
"1260",26.1902120152649,320.218862566763
"1270",27.4018147552723,298.516773960506
"1279",19.5151986078067,344.171497808773
"1439",17.155198437308,221.806720914784
"1498",16.6895614391618,22.6165118867461
"1497",15.9835110445508,20.0303526912368
"2143",29.8932193984394,167.297545943244
"2119",15.2385930783137,206.423357086055
"2125",15.6089596530611,208.039343827499
"2123",15.3359372562309,205.696304427703
"2137",13.5458826556918,221.563579093024
"2607",8.21043408137181,317.53206869647
"1453",24.1361175279863,349.128460670083
"1457",24.3933183535709,8.85494656372571
"1465",16.4276432230182,238.886904015654
"1476",10.1419591580479,32.2435911051938
"1482",9.24195347129435,319.81342919651
"4220",14.7922015381156,105.675911013783
"1102",2.45075870719554,233.079495948981
"1024",27.4526318198599,324.256715920463
"1027",27.6727381317198,327.554740423551
"1009",25.1788151997418,156.990930983887
"1038",25.5166590504417,301.412300623152
"1087",16.1060308423721,128.914410508094
"1049",15.8413006657273,160.825247909858
"2102",13.9265878467809,36.3544659899626
"2109",15.1119460114182,31.6550627016747
"2113",14.8435845854191,49.8742465539098
"2157",11.6908177046452,319.002244230566
"2090",21.1614021764624,23.836425451617
"2053",25.8398364845434,347.701053407814
"2057",6.98018133468818,300.200273826856
"2035",18.6563945576498,353.56922408902
"2043",17.0410542258672,343.965337631777
"1413",19.887182663022,315.894558173985
"2005",3.50238262083472,166.205493521604
"2011",3.55248127276272,164.65875196747
"2028",19.7071349150524,9.16243228074633
"2504",17.4436452838476,332.497069697591
"2513",18.9374103486264,338.069620336413
"2511",17.7104543989711,332.665281531664
"2520",18.0188176323226,3.61665060867767
"2530",8.86008452337348,57.0975664038747
"2537",5.51545588593696,38.6792743452415
"2574",22.0719131165989,9.82191478309944
"1390",18.6194617536601,162.795781218163
"1317",21.3169501160789,171.869018137868
"1322",19.8954819030223,171.616534907721
"1326",14.370264200698,64.427642145239
"1331",7.61534842700164,282.485080502647
"1310",33.7598044127374,317.607322099419
"1349",13.5033215447079,308.837437598537
"1373",22.8402457826148,322.617515574124
"4201",15.5159126999356,130.746722315993
"4209",14.8888020631311,91.9599140923797
"4214",13.3093727863322,98.2626774640505
"4016",18.0515829837491,283.061118662294
"4031",27.2429820253422,350.048841729602
"4008",26.3790430960649,23.4543083184212
"1229",18.6582355225797,15.0847457296093
"2581",13.3413879246231,256.586368663963
"1007",24.0872211550707,161.068574211625
"PM35",12.6904818331578,92.1823015177053
"1319",11.0919390270028,100.650139757116
"1137",7.61830734547984,214.374272020685
"1151",24.4129922520871,322.790510516534
"1159",20.9970282261525,338.655617982248
"1124",7.01917963399787,285.706285766983
"1117",6.23939132694445,234.468312195452
"1120",9.40255959890195,239.493634651094
"1062",17.3291245169196,286.462115771167
"1066",16.4101887502313,288.910425757945
"1068",17.0327577036071,271.098188973716
"1071",17.2485559840667,295.919253420694
"1076",26.2459451134309,37.2738967722773
"1232",18.3237981112998,15.0172767937958
"1237",13.6311431813799,235.798831138577
"1224",14.3873936325568,231.904276942042
"1247",17.0107901961875,233.395970384087
"1079",25.1996957453887,327.828860342017
"1268",28.6829912799107,296.621266226803
"1267",27.0949247404222,298.284768265037
"1263",28.0114514734293,300.880292312612
"1278",19.5727258525582,344.141021873124
"1273",19.8811821274842,345.523967521541
"1440",18.3913387295442,219.614698297722
"1427",27.5112061068526,259.443149234701
"1430",27.0182758127182,248.884382726044
"1417",16.8140763478564,21.7744657166653
"1494",16.0583793142392,25.7403679012024
"2140",23.9494015054478,169.803621097163
"2144",28.2153042622206,170.411849258466
"2146",23.8521845785354,173.271354652849
"2148",26.5933205330832,173.639454826367
"2120",15.3184018640586,205.569568421383
"2126",15.7703811271131,208.525665410735
"2129",15.2926765830674,204.736567736891
"2131",13.957300094794,228.097846312864
"2138",13.7843576516748,222.738243072571
"2548",15.3706250715236,238.704643566181
"2557",4.34661015492117,232.961044487765
"2593",9.29608828660134,321.527873180302
"2596",9.97118888599785,321.520924443767
"2605",9.4384158078089,330.80278483539
"2608",7.78191281965045,318.823215608429
"4048",23.8024898464627,31.736860298601
"1454",24.2247453133484,347.928009999466
"1458",21.0179111185144,6.54599359494136
"1467",15.870385695707,237.880576068793
"1477",9.75397825118966,26.2802166361687
"1483",7.99154425172107,335.507885087015
"4221",15.5568481433892,151.825240766949
"1486",3.03669576307441,182.153747855546
"1491",2.91781519185344,232.332319962836
"1057",17.287474200737,127.878949439677
"1211",4.97755674115263,246.822049522313
"1213",8.74855471228415,251.793206494029
"1025",26.921755096505,318.943748647962
"1029",26.9882020045424,321.565201991176
"1028",28.1385345584336,331.783820167333
"1011",26.0675780046624,154.383862957445
"1018",24.3186991999876,150.733536643569
"1020",26.7801500034488,151.161771807159
"1039",25.4713100574816,300.758019917343
"1091",23.5966386267733,300.395704106234
"1046",11.6619206074086,191.407087895112
"1050",16.3221039848534,169.016612932551
"1052",16.7317972827212,171.604537994349
"2103",13.9706758731302,39.1318957516048
"2110",15.0846551146575,47.8994456859048
"2114",14.715028853984,48.47487510075
"2160",19.8247724763008,145.132920789872
"2154",11.7386560998585,331.815584674791
"2158",11.0734013144871,315.394465192122
"2080",19.0281664366315,17.7101570891576
"2083",20.5739339318418,17.8834703936928
"2086",26.0291084027574,20.8589043440744
"2091",19.6708535195252,21.3659157471009
"2054",25.784297756169,347.490702899643
"2059",10.4926506584143,309.131671241664
"2036",15.7802114817063,338.946730813777
"2038",7.65518687774545,262.896722837614
"2044",16.3074781503952,336.359539966398
"2046",24.2187664556432,213.614082785176
"2006",3.5327781666548,169.113203244602
"2012",3.51060304963481,162.915005512382
"2030",20.5817074728954,5.24958849091933
"2505",17.5778951036904,332.588986340737
"2514",18.5651909298667,336.225590933363
"2512",18.0613021337329,333.448257646361
"2521",17.1160127135839,65.3437996003837
"2525",7.47719081732322,44.2975796923627
"2532",8.58773931187216,57.0849098531261
"2538",6.04035192536556,32.7174957011652
"2564",22.4004871311148,6.56278746131586
"2567",19.4721258202749,53.0034483016695
"2570",21.6874082495017,14.1731130167389
"2575",19.4779148296645,9.08532328034186
"1391",18.9284269370472,161.473542220765
"1318",21.112948139212,171.319931833596
"1327",14.810130396021,13.2142477437145
"1329",12.9724365811092,39.2748679531361
"1333",8.37464740720723,214.497972836255
"1335",15.3753065577848,12.2343838941888
"1311",35.144313067459,322.12861882309
"1355",14.0670872466543,306.517922056999
"1377",27.0107697612158,338.914565125526
"4202",16.4036221811494,127.192384797742
"4204",17.9491877733581,125.360561502134
"4210",16.1141161538944,91.830850635972
"4215",15.2237318578458,99.5609691395905
"4013",23.71146197565,29.0887473211657
"1073",17.6311162855295,276.047166862526
"1233",18.8478191263303,14.0270270145277
"1230",15.3043413414538,217.425495969746
"2582",13.4439456711948,257.015125152629
"2604",9.2809187463001,320.827403321166
"1284",11.7434641372192,63.5893196248677
"1013",22.8973650479542,161.282588157869
"2082",22.1757714600945,20.7512199246832
"2048",25.1940481009156,345.440374944947
"2017",6.23121011316386,158.64623373412
"1332",8.63405192534971,173.181692153005
"1376",25.3989973926776,334.743364946536
"1358",18.4961590062382,109.0767862257
"PM36",12.7436777964996,91.1239002070509
"1398",7.08675966192656,114.227000057884
"1103",7.99826296438865,110.161286192623
"1400",10.9430227041902,100.917153112663
"1096",10.4699251573854,97.906572041352
"1140",10.6055418034512,102.101034212222
"1138",8.15054258821399,212.137100966167
"1152",24.374950860807,324.403306938225
"1161",19.507135209671,338.73290867987
"1114",2.24409923944608,202.04482188585
"1125",7.40749403364629,306.231291245872
"1127",7.53878880786475,238.810546695092
"1129",6.88220660075619,245.845813380377
"1118",5.81207280744581,234.750918229023
"1121",9.79087255631892,239.935001272245
"1063",17.0295224411112,276.582071895382
"1064",17.5018967499946,279.704739205029
"1065",16.9217461751308,292.410915656347
"1067",17.085300617439,280.98382159714
"1069",17.3881565400854,268.172181027675
"1072",17.5620680922613,301.014899138905
"1074",26.0816116021408,37.839789995707
"1080",26.712676348995,144.231199975551
"1077",26.2995838518178,38.3124761236803
"1225",18.15505465125,16.4582116431445
"1231",18.9397838867931,15.4411805833242
"1234",18.5352402957808,14.2851232917998
"1235",18.4901025085173,12.9160537913026
"1078",15.8099353773159,146.243131002423
"1220",16.3056169971044,228.056381828944
"1238",14.1954834745006,238.860754781342
"1239",14.6196400795074,233.822560742313
"1241",16.1054617180829,229.430189149206
"1242",16.6674049067624,227.551827956215
"1243",17.000171704967,232.153162723248
"1244",18.366927018199,228.637140969248
"1245",16.6988259302387,229.946062334453
"1249",16.4124073100136,235.412772744626
"1248",17.0801523126383,234.707507428217
"1250",15.7722788823522,237.629829300015
"1251",15.284280903416,244.954742806815
"1252",19.707759973535,234.169498157252
"1253",19.6277719142738,235.290634658987
"1256",25.7021221747501,323.976190906382
"1255",24.9816311546441,325.622770435894
"1257",25.5652406535161,323.094461331632
"1041",26.1846115610589,320.092419098412
"1236",24.812061322829,325.193181770812
"1266",28.5458331785595,295.573224856259
"1265",28.8232323866699,297.6393372213
"1264",26.6315602416458,299.29911844752
"1262",27.9073478512419,302.279093569485
"1281",19.5364708052952,344.283276436869
"1277",19.7082775148967,344.392275337028
"1276",19.5130912963841,343.68338573305
"1272",20.0981707993586,346.211022186294
"1432",24.3743874511471,213.475602859384
"1433",24.3017171947565,214.438052362214
"1442",20.7987720814985,216.097745973658
"1425",27.3446045801852,258.653171453506
"1426",27.4626674762273,259.493086659179
"1428",27.6635290167373,258.709232527536
"1429",26.5334440776174,248.142078375575
"1431",26.952286790035,248.524592615854
"1500",17.083280410267,20.3326598284866
"1416",16.299642914049,27.5067880260106
"1419",15.4174947295098,39.8765435449761
"1421",15.3125508180235,45.7627903097805
"1423",14.6672919606047,40.1847374778639
"1420",15.8504401721567,41.8718660817939
"1493",16.2822017934794,24.4208449966448
"1495",17.9377723711891,15.4343901157911
"1496",9.87986806821963,45.4839106403309
"1424",16.7263390781283,8.01759232707365
"1492",16.5894818185923,6.80843426536347
"2141",23.1374593105351,169.425863771677
"2145",28.3090044124101,173.787611237923
"2147",23.2074640848347,171.965914269345
"2149",25.4237151260966,173.014449056981
"2117",16.3622987825932,211.637320452975
"2118",16.1220246510065,210.861168951017
"2121",14.6406555583922,203.54789580306
"2127",16.1065136212708,209.642581782503
"2128",14.8518060253516,204.995349605085
"2130",14.0475549688924,203.437272201554
"2132",14.0240360759461,227.742863672485
"2133",14.111137134508,226.920115184768
"2135",13.5355763536876,218.500527526093
"2136",13.5359808504949,219.397619366053
"2139",13.8585254271719,223.595675170379
"2542",11.5489692631573,164.130295264015
"2543",12.3642889918682,175.045829161627
"2544",6.61463056803621,253.662217698026
"2545",3.09007563665488,336.522765058361
"2546",7.50455758599991,267.570211410815
"2547",7.58723348336136,263.766894029194
"2549",7.77515131566485,268.201815299498
"2553",8.1985056473444,203.086368296568
"2554",8.24931325489509,204.259551874658
"2555",3.84614715813913,226.83757216831
"2556",3.74550848534647,229.663994754043
"2560",6.64564265535594,217.153899018945
"2577",14.026518030562,248.015454905344
"2578",13.9143422224592,248.725088876604
"2579",13.281234374221,256.000057349779
"2580",13.2489570432575,254.578461294667
"2591",6.83025835893778,315.055390140661
"2592",7.69297903027029,316.445120790558
"2594",8.20250462969245,324.39919790557
"PM45",9.65885719294056,321.068199169771
"2595",10.7679421388696,322.70558311504
"PM46",11.2707141548818,321.71667309131
"2597",12.3956744314248,322.331098106236
"2598",11.6478219633722,332.33215235721
"2599",8.16427598399957,318.394061499683
"2603",9.85679476915918,328.621246893515
"2606",8.94515660902207,330.844576993406
"2609",7.54372664783994,318.89601340398
"PM97",21.4201452274613,343.504458800315
"PM94",20.5816363408896,343.095699651386
"PM89",17.8176084610412,334.312854327182
"PM262",20.4848937065854,260.339434959878
"PM265",18.4976429593167,32.5947989153277
"4036",22.8230297285999,28.2074967718548
"4037",22.860965556899,29.6911816462768
"4049",23.7641149329613,32.2851078358578
"1444",22.0736300499733,350.536072660413
"1455",21.2178578935282,350.520178786186
"1456",24.3777796145799,7.53714211987799
"1459",19.7375147117736,55.4807835588664
"1462",22.6088736300726,248.08851964532
"1466",16.1144352264809,238.496748531751
"1468",16.1581452578688,238.069574876092
"1469",22.4089981892009,244.455560476717
"1470",13.3274277409968,44.2746906217616
"1473",12.2231688060062,49.778188235235
"1478",8.82571911113544,29.6163471974047
"4217",16.7212640305885,261.15463785365
"4222",15.2531787850024,121.945739578268
"1485",2.7257699648327,195.424551344569
"1101",3.15022695914112,245.184099078804
"1056",17.3140944186726,129.233205016356
"1058",17.1341845612778,128.078039352204
"1059",15.363615368156,154.189666315514
"1060",15.363615368156,154.189666315514
"1061",15.363615368156,154.189666315514
"1295",11.1065065753841,175.519812485135
"1001",11.6938436738425,179.770111722625
"1201",12.2290532167317,151.966322666562
"1202",12.1830214735806,152.656844503765
"1002",13.5414952655879,145.171639793579
"1003",13.7695609779161,144.57097586194
"1100",14.4418766827993,142.826099397114
"1004",14.623297159929,140.813224673536
"1205",14.8311387301696,141.880459373111
"1206",14.915260377864,141.941713154847
"1287",9.57759810486541,329.588038986367
"1215",9.11566869600969,329.843269831817
"1216",11.1485982132059,316.645188358201
"1217",5.39000190692688,242.158473599805
"1283",7.58387200409135,70.0634674897102
"1218",8.50805298117451,66.5632131471062
"1285",9.86496731777815,66.7558563991668
"1219",12.6222899495399,67.2723330642297
"1282",12.3733096561089,66.2021284209784
"1286",12.5626907970709,65.8199990210133
"1207",4.15594344928372,247.72743180625
"1209",4.26454782765423,248.042233062994
"1210",5.75108688905354,248.936772983628
"1212",4.44610740741317,245.92102664783
"1294",8.37511657470064,251.269885070096
"1292",8.01767460570401,252.198846252226
"1291",10.7675316463203,252.556645602992
"1214",9.82037702342567,252.388742396646
"1290",10.7886321017719,253.909494815611
"1203",11.4004100995882,254.17047811466
"1289",12.33451107234,254.429564821471
"1288",12.150917031968,255.16955008537
"1022",27.184789028218,322.459999794058
"1023",27.1168196088535,320.677280348163
"1026",27.0447052339932,323.204879421209
"1030",27.007871079534,322.388131762721
"1031",28.6397456911306,332.727532715992
"1005",24.7869305233157,158.605600712456
"1008",24.4712077547835,159.784549959549
"1010",24.6035836609103,158.712944643748
"1012",26.2202279986099,153.781821975416
"1014",23.7157469994477,161.586188137149
"1015",25.1011019622304,147.759016342434
"1016",23.292805353458,145.378805078234
"1019",24.5506640288049,151.418724041672
"1021",25.5854100290087,149.400292535809
"1032",25.0935839202905,302.850220985429
"1033",25.4432477612305,304.013645988907
"1040",25.4323906316252,298.692266515735
"1092",23.1484333758683,303.46430817624
"1093",23.1575466243423,303.908407221366
"1090",22.3563890032214,306.570851800069
"1089",21.6772502694153,303.642011354655
"1042",24.3083192080016,10.9597576835885
"1085",13.1060284489172,157.98227787648
"1047",14.7112066469792,154.264829859046
"1083",15.122504629386,142.551653351172
"1081",15.363615368156,154.189666315514
"1082",15.9502221760555,147.487717444081
"1048",15.8353690880264,158.903339236106
"1051",16.478073817429,170.149102151137
"1054",16.8930223153401,172.395044737731
"1053",16.3889820609853,167.466654259956
"1055",16.4159248893031,169.642414488774
"1300",20.5592513800016,120.374638982927
"1299",20.5592513800016,120.374638982927
"1298",20.5592513800016,120.374638982927
"1297",20.5592513800016,120.374638982927
"1296",20.5592513800016,120.374638982927
"2101",13.9434832501856,33.6595473863734
"2105",14.2392143070132,40.5575073169844
"2111",14.8144622225556,46.4281827111725
"2112",15.1454901469486,46.4371373336535
"2115",14.7476156625658,50.1294125926727
"2161",17.1231136352204,143.997136155249
"2162",21.8744861476406,137.744899272586
"2163",25.8665898760594,125.89009855475
"2164",29.9262115058645,122.395881889566
"2165",32.5809514206013,130.252416613285
"2166",29.9815660631811,136.231564917683
"2167",19.4840401490886,165.718933890686
"2150",13.9043616032781,321.426152812305
"2153",13.4449312747811,321.872367348811
"2159",12.4404640572814,318.385836193975
"2081",19.0555258303676,16.4050607351445
"2084",20.1392457253094,17.4357087931999
"2085",25.860981671879,17.205579365629
"2087",26.0430497552237,20.6885464932137
"PM5",24.5372083914745,20.162188617595
"2088",25.860981671879,17.205579365629
"2092",19.7120926005125,19.5038026890552
"2055",25.6840666977357,347.664063737762
"2058",11.9587333428993,309.54039850896
"2060",11.178277972952,311.895255784217
"2032",13.5994064708314,230.250559357363
"2033",18.4170028477597,273.960361385214
"2037",14.8570483710453,342.540953941726
"2039",7.65792768303541,265.04356473796
"2045",16.1077539372043,338.199563317108
"2047",19.7676108167787,238.808830872458
"1401",18.7707148608084,304.271080129679
"1415",19.7838780354111,310.650028224323
"2000",3.38277282340596,162.207195821318
"2002",3.43071793853165,165.3492531952
"2007",3.50452923966596,171.126121728151
"2013",3.50312823006871,162.443689358069
"2014",3.60115668315474,158.730942726532
"2015",3.60165618849743,158.72629675936
"2016",6.25395853212807,159.515736628867
"2018",5.61815446914391,161.417852568699
"2019",6.26572728506967,160.913450107863
"2020",21.8016998566337,117.368819860944
"2021",20.367058213815,2.07867825298171
"2023",19.5881182766844,2.88537931473892
"2029",19.7065781587387,10.339748012451
"2031",20.7789988626712,5.21096468643179
"2500",18.7482192217534,335.929652355481
"2506",17.7753500993591,331.993503927497
"2507",18.4584125564204,335.532049259478
"2508",17.7592962372456,340.384605387245
"2515",18.0811680009586,334.566380558024
"2516",18.0475054065696,335.742286959982
"2518",18.4681397061337,335.666314243755
"2519",17.995221848559,333.093901873481
"2523",15.7689360936584,63.6549824185243
"PM293",6.32837875615018,18.2399579134174
"2583",6.30918006211131,16.983433404489
"2584",6.51909159956675,18.5907684237031
"PM294",6.40816753560341,19.2486474509499
"2585",7.15726404818943,18.8814462958405
"PM290",7.4557987644743,19.6644189470541
"2587",6.8674382861071,19.6158888396896
"PM285",6.74141536833627,21.1762807032475
"2588",6.14812502748081,11.618472900991
"2524",7.68359361179742,47.8836441450868
"2526",7.52884811293845,43.0401448126628
"2531",8.91526719870542,59.7755858638179
"2533",8.54865432701707,53.2876543358702
"2539",7.44527754089706,29.5123803535271
"2540",6.37635584696396,32.08187616768
"2541",8.20965234886674,53.6983374886958
"2561",18.8164010195378,92.5387625431371
"2562",16.4514613618949,159.705826131331
"2565",22.2021142826426,6.22015602784952
"2568",18.2974122396128,60.1191159806634
"2571",22.2394765316045,5.70286040271
"PM41",7.38340702066788,316.211813250088
"PM44",9.27309376335535,320.512839396222
"PM101",9.10579820821707,320.357828253549
"1381",21.2317966425748,148.829010276215
"1392",19.0310542228373,161.416659322046
"1393",18.6019547366201,161.372725595802
"1395",20.7049425952113,140.426184576868
"1396",20.7439538737376,144.147855712251
"1316",21.5731573299418,171.521360570134
"1320",21.0507457411792,171.376994896241
"1321",20.0855617353651,171.622812296941
"1324",18.7342611494444,178.376068881598
"1325",14.6859381430674,38.4485444666801
"1328",15.004764687791,13.2288589480651
"1330",11.994670649377,18.9098841019051
"1334",7.77408443991095,319.556238940614
"1336",14.8629086470271,121.648943475895
"1301",20.7632228698861,232.424483164571
"1312",35.4344742203559,321.581337875437
"1314",22.8269028552954,335.117439926804
"1337",22.9500762676679,158.473981304624
"1339",20.382881566863,165.596516170385
"1341",19.3667656636034,173.928537955143
"1342",19.1848327563377,175.962909530282
"1343",19.3254753746291,173.818518198434
"1345",21.0812076402391,169.597934709991
"1346",21.4207647679274,169.058847057893
"1344",18.2422703450242,183.486766319288
"1352",14.1318286574789,310.144689347822
"1353",13.4300533682517,305.973408896773
"1354",13.2525555955345,306.983166031175
"1356",13.961668937115,307.99565076322
"1371",23.1198477764552,325.759284488696
"1375",23.4880739620104,325.321722117303
"1378",26.0370544733284,338.050151495165
"1380",27.2407489367223,339.561975166073
"1379",26.2984887242214,338.549115255572
"1357",18.5079083701322,87.9605857550639
"1360",17.2836962102562,91.2171681956983
"1364",16.328497660489,122.738570240602
"1368",14.4356328178903,95.9020854462469
"1370",15.1498749611721,131.928273356826
"4200",14.6383073712629,134.307086662105
"4203",13.2670861510072,138.586808422281
"4205",12.4190654344842,135.1720100789
"4206",18.2345857815604,125.172763959155
"4207",15.1354273691985,93.9890032893455
"4216",15.2454287660276,99.6401059129059
"4015",17.6160535609133,293.0983287241
"4018",19.651909437973,250.898717863504
"4019",27.7543091774259,5.5724718519822
"4033",24.8599265850089,345.781337557144
"4034",25.2625823430636,196.004769683822
"4009",25.9567539534704,28.2843900314866
"4011",26.2568172905286,19.0570037660401
"4014",21.2079995995025,30.2536371344041
"1164",27.7430658654157,341.426344017233
"1163",27.2957656118663,339.961616219064
"1171",28.0135945328698,342.055397401021
"1170",27.8618729852149,343.06700461403
"1169",14.4122554670535,308.410217285156
"1168",13.8095739059555,308.661098204948
"1167",12.9114845241825,311.010142537279
"1166",14.3489244268527,309.488575122383
"1165",14.4966172133999,308.410217285156
"1335D",14.6859381430674,38.4485444666801
"1328D",14.6859381430674,38.4485444666801
"1325D",14.6859381430674,38.4485444666801
"1329D",14.6859381430674,38.4485444666801
"1173",18.8330330406992,120.807950663523
"1174",17.592713516356,283.994279085322
"1175",17.8498867175947,241.853277491537
"1180",14.4966172133999,308.410217285156
"1182",28.2095022966834,342.406601336167
"1183",28.6306906213508,342.545931330708
"8000",29.2143604127428,351.308458125648
"8001",27.0777015104336,348.182675537989
"8003",23.8600683223771,29.8432269126974
"8004",25.9156738639974,32.4718922806604
"8005",24.5371742312551,27.7899616092646
"8006",23.8379604841853,24.6099191218986
