"","1001","1002","1003","1004","1005","1007","1008","1009","1010","1011","1012","1013","1014","1015","1016","1018","1019","1020","1021","1022","1023","1024","1025","1026","1027","1028","1029","1030","1031","1032","1033","1034","1036","1037","1038","1039","1040","1041","1042","1044","1046","1047","1048","1049","1050","1051","1052","1053","1054","1055","1056","1057","1058","1059","1060","1061","1062","1063","1064","1065","1066","1067","1068","1069","1070","1071","1072","1073","1074","1075","1076","1077","1078","1079","1080","1081","1082","1083","1085","1087","1088","1089","1090","1091","1092","1093","1094","1095","1096","1097","1098","1100","1101","1102","1103","1106","1107","1108","1109","1110","1111","1112","1113","1114","1115","1116","1117","1118","1119","1120","1121","1122","1123","1124","1125","1126","1127","1128","1129","1130","1131","1132","1133","1134","1135","1136","1137","1138","1139","1140","1141","1143","1144","1145","1146","1147","1148","1149","1150","1151","1152","1153","1154","1155","1156","1158","1159","1160","1161","1162","1163","1164","1165","1166","1167","1168","1169","1170","1171","1173","1174","1175","1176D","1177D","1178D","1179D","1180","1182","1183","1201","1202","1203","1205","1206","1207","1209","1210","1211","1212","1213","1214","1215","1216","1217","1218","1219","1220","1221","1223","1224","1225","1226","1227","1228","1229","1230","1231","1232","1233","1234","1235","1236","1237","1238","1239","1241","1242","1243","1244","1245","1246","1247","1248","1249","1250","1251","1252","1253","1254","1255","1256","1257","1258","1260","1261","1262","1263","1264","1265","1266","1267","1268","1269","1270","1271","1272","1273","1275","1276","1277","1278","1279","1280","1281","1282","1283","1284","1285","1286","1287","1288","1289","1290","1291","1292","1294","1295","1296","1297","1298","1299","1300","1301","1303","1304","1307","1309","1310","1311","1312","1314","1316","1317","1318","1319","1320","1321","1322","1324","1325","1325D","1326","1327","1328","1328D","1329","1329D","1330","1331","1332","1333","1334","1335","1335D","1336","1337","1339","1341","1342","1343","1344","1345","1346","1348","1349","1352","1353","1354","1355","1356","1357","1358","1360","1361","1362","1363","1364","1365","1366","1368","1370","1371","1372","1373","1375","1376","1377","1378","1379","1380","1381","1382","1384","1386","1387","1388","1389","1390","1391","1392","1393","1395","1396","1397","1398","1399","1400","1401","1403","1404","1405","1406","1407","1408","1409","1411","1412","1413","1415","1416","1417","1418","1419","1420","1421","1423","1424","1425","1426","1427","1428","1429","1430","1431","1432","1433","1434","1435","1436","1437","1438","1439","1440","1441","1442","1443","1444","1445","1446","1447","1448","1450","1451","1452","1453","1454","1455","1456","1457","1458","1459","1462","1463","1464","1465","1466","1467","1468","1469","1470","1471","1473","1474","1475","1476","1477","1478","1479","1482","1483","1485","1486","1488","1489","1491","1492","1493","1494","1495","1496","1497","1498","1499","1500","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2101","2102","2103","2104","2105","2106","2107","2108","2109","2110","2111","2112","2113","2114","2115","2116","2117","2118","2119","2120","2121","2122","2123","2124","2125","2126","2127","2128","2129","2130","2131","2132","2133","2134","2135","2136","2137","2138","2139","2140","2141","2142","2143","2144","2145","2146","2147","2148","2149","2150","2151","2152","2153","2154","2156","2157","2158","2159","2160","2161","2162","2163","2164","2165","2166","2167","2500","2501","2502","2503","2504","2505","2506","2507","2508","2509","2510","2511","2512","2513","2514","2515","2516","2518","2519","2520","2521","2523","2524","2525","2526","2527","2528","2529","2530","2531","2532","2533","2535","2536","2537","2538","2539","2540","2541","2542","2543","2544","2545","2546","2547","2548","2549","2553","2554","2555","2556","2557","2560","2561","2562","2563","2564","2565","2566","2567","2568","2569","2570","2571","2572","2573","2574","2575","2577","2578","2579","2580","2581","2582","2583","2584","2585","2587","2588","2591","2592","2593","2594","2595","2596","2597","2598","2599","2600","2601","2602","2603","2604","2605","2606","2607","2608","2609","4002","4003","4004","4005","4007","4008","4009","4011","4013","4014","4015","4016","4018","4019","4020","4021","4022","4023","4024","4025","4026","4027","4028","4029","4030","4031","4033","4034","4036","4037","4038","4039","4040","4041","4042","4043","4044","4046","4048","4049","4200","4201","4202","4203","4204","4205","4206","4207","4208","4209","4210","4212","4213","4214","4215","4216","4217","4218","4219","4220","4221","4222","8000","8001","8003","8004","8005","8006","8007","8008","8009","8010","8011","8012","8013","8014","PM101","PM262","PM265","PM285","PM290","PM293","PM294","PM35","PM36","PM41","PM44","PM45","PM46","PM5","PM89","PM94","PM97"
"1956",NA,NA,NA,1.19886,4.95304,1.673,1.90607,7.74703,1.56898,2.434,2.5906,3.16918,2.91107,NA,NA,2.83608,1.70458,2.35009,2.773,2.116,1.969,2.604,1.55422,NA,NA,3.80209,1.02259,NA,3.81058,NA,NA,NA,NA,NA,1.60914,1.36094,1.29881,0.741,NA,NA,1.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.286,NA,NA,0.296,2.88114,2.34903,NA,3.15233,1.69439,2.79408,5.03997,NA,2.4761,1.439,2.73501,NA,5.74806,1.81145,1.037,NA,1.39716,1.47937,1.841,1.63,1.12222,3.32307,1.76045,NA,NA,NA,NA,NA,1.84112,NA,1.66637,1.55258,NA,2.477,1.59168,1.249,0.445982,3.0441,NA,2.455,1.059,1.0643,1.439,0.637133,3.662,3.26,NA,1.714,NA,4.75882,3.15652,2.14459,NA,2.9,3.57436,4.27505,NA,14.5434,9.96909,NA,NA,5.83605,NA,0.869016,NA,NA,1.39518,3.36925,3.21326,2.40233,NA,NA,NA,NA,NA,4.19636,1.905,NA,NA,4.19674,5.94804,5.48924,0.512016,2.05285,4.889,NA,NA,NA,4.29734,NA,NA,NA,NA,2.67802,NA,NA,0.508,0.174385,NA,NA,NA,1.9691,1.38695,NA,NA,NA,2.70757,2.93456,2.26182,NA,2.66714,NA,NA,0.931,0.880166,NA,3.04531,1.60416,2.3081,3.53874,NA,4.08619,NA,NA,2.138,NA,NA,NA,NA,NA,3.85206,4.6973,2.40142,2.815,1.926,NA,1.31774,0.889,1.39716,1.8368,2.095,NA,1.57472,0.952,1.524,1.715,2.392,1.122,NA,NA,NA,1.17635,NA,2.54,1.61168,3.06794,2.075,NA,NA,0.877773,NA,NA,1.60864,1.79912,0.261696,2.17764,NA,1.291,1.07106,0.741,1.95262,1.96771,1.1,0.382,NA,2.09885,0.465,NA,0.889573,0.909636,1.778,2.7776,NA,NA,NA,NA,NA,NA,1.12441,NA,4.94669,NA,NA,2.49425,NA,NA,NA,0.831782,NA,2.18111,1.884,NA,NA,1.82112,1.652,2.603,NA,3.91624,NA,0.381635,0.953,3.81,4.88126,4.54371,2.47609,2.29784,0.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.821,NA,NA,NA,NA,NA,NA,0.656336,2.2651,3.01425,1.884,1.37375,NA,2.88114,4.33377,1.27055,NA,1.53582,NA,0.592,NA,NA,NA,1.03395,2.09199,2.58209,1.45774,NA,NA,1.715,NA,2.00886,NA,0.931,2.20955,NA,1.94695,NA,NA,NA,3.26007,1.86142,2.26868,NA,NA,2.582,2.41725,1.12009,NA,0.359235,NA,1.143,NA,NA,0.635,NA,NA,1.143,NA,2.095,0.678,NA,NA,NA,1.42914,0.522265,1.25189,0.974,1.22818,2.23938,1.98993,0.857695,NA,NA,NA,4.1486,0.307688,0.762318,0.878463,1.29117,NA,NA,1.248,NA,3.71988,1.65846,NA,NA,NA,NA,1.61455,NA,NA,1.63014,2.751,2.752,2.73,2.4131,0.931,0.995,1.841,0.465474,0.636834,3.59906,0.401609,1.355,NA,NA,0.804,1.016,1.74504,NA,1.64657,NA,0.714496,1.206,0.572,0.868,0.403,NA,0.466,1.503,0.445,0.508,NA,NA,NA,1.43081,NA,NA,2.83608,1.905,2.87767,NA,1.85943,NA,0.847,NA,2.32029,NA,NA,NA,1.334,NA,3.365,0.868254,NA,NA,3.451,0.973,NA,NA,NA,4.25022,1.7447,1.863,NA,2.77312,1.25894,3.238,1.757,3.01471,1.19702,2.307,6.21118,NA,NA,1.609,2.14153,NA,NA,NA,4.80083,0.825,NA,0.677326,0.910242,NA,0.883509,NA,NA,3.42738,1.98099,0.465,NA,1.29772,2.02448,0.889,1.68544,1.122,0.974,3.514,2.10169,1.757,2.1801,1.16249,1.47975,1.81684,1.672,NA,1.44145,NA,1.821,NA,NA,2.35,2.80567,2.328,1.88957,1.5709,2.81398,1.34775,2.68974,2.20247,NA,NA,NA,4.24622,4.36864,NA,3.50771,NA,3.25527,NA,NA,NA,1.016,3.916,3.98164,NA,3.23642,NA,NA,NA,4.276,3.34407,NA,NA,2.89129,3.34407,NA,NA,2.604,NA,3.08582,2.95363,NA,NA,3.18954,0.592372,NA,4.50142,NA,NA,3.535,NA,0.656336,NA,4.636,NA,4.741,1.65113,NA,NA,NA,0.402548,3.97906,3.54244,1.96332,1.461,2.857,4.53005,NA,2.84879,1.333,1.291,1.23146,0.889,NA,1.037,NA,2.32108,NA,3.91606,0.889,2.26946,NA,1.57298,0.596337,4.84617,0.762289,1.68052,0.868835,NA,NA,1.97264,NA,1.63671,2.02416,1.27017,NA,1.503,2.349,1.63,NA,1.185,NA,NA,NA,1.122,1.0792,3.29847,1.65762,NA,NA,NA,NA,NA,4.37092,NA,0.723661,0.995,NA,3.81023,2.18171,2.37109,NA,NA,NA,NA,2.30811,2.84879,3.75087,NA,NA,2.5116,2.06364,NA,NA,1.63135,0.762,1.38262,2.07496,1.143,0.994222,2.074,1.15885,1.715,0.804,NA,2.82584,NA,2.45693,1.905,2.667,NA,2.58239,NA,1.313,0.931,0.889,1.76113,NA,3.41984,NA,5.08,2.19752,1.228,1.25774,NA,NA,1.164,3.43387,1.778,NA,NA,1.99011,NA,2.646,NA,NA,NA,NA,NA,NA,2.85624,1.736,NA,3.10514,1.44802,4.59896,NA,NA,2.24833,NA,2.26539,1.85556,4.74105,NA,NA,NA,NA,NA,NA,4.48705,3.54489,2.561,NA,NA,NA,NA,NA,NA,4.63605,2.032,NA,NA,1.13367,NA,2.56432,NA,NA,NA,2.561,2.15421,2.74467,2.01189,NA,2.582,3.8499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.41219,NA,2.43409,4.81046,NA,2.50617,2.77511,NA,NA,NA,NA,NA,1.968,3.42783,3.61,NA,2.159,2.964,1.65304,0.881172,1.37862,2.0109,NA,NA,4.085,2.83981,1.15564,0.881172,0.787643,3.70406,1.673,1.228,3.14231
"1957",NA,NA,NA,1.63138,4.23305,1.566,2.45823,5.14304,1.79608,2.603,2.1771,3.20393,2.78473,NA,NA,2.773,1.44776,3.048,3.619,2.1171,1.693,2.5191,1.34003,NA,NA,3.111,1.15608,NA,3.48045,NA,NA,NA,NA,NA,1.608,1.40719,1.3798,0.804,NA,2.032,1.206,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.01111,NA,NA,0.466,3.65045,2.39085,NA,3.44027,2.00698,3.17508,4.58366,NA,2.435,1.44,3.535,NA,5.09848,1.67953,0.953231,NA,1.206,1.34498,1.312,1.82,1.037,3.19628,1.90225,NA,NA,NA,NA,NA,1.715,NA,1.83099,1.39259,NA,2.85708,0.969895,1.418,0.42457,4.19971,NA,3.937,1.185,1.15201,1.58814,0.72308,3.217,3.81006,3.28346,1.778,NA,5.67961,3.47332,2.13164,NA,3.133,5.15494,4.932,NA,14.7427,9.88502,NA,NA,6.66228,3.81492,0.850259,NA,NA,1.80744,4.03179,2.25045,2.72612,NA,NA,NA,NA,NA,3.30227,2.11711,NA,NA,5.16461,7.51403,7.11282,0.992359,2.64368,4.10605,NA,NA,2.16743,3.87118,NA,NA,NA,NA,3.81478,NA,NA,0.995,0.657104,NA,0.255863,NA,1.75427,1.37489,NA,NA,NA,2.90471,3.28309,2.42418,NA,3.20443,NA,NA,1.334,1.36368,NA,3.30378,1.69416,2.53909,4.59482,NA,3.97183,NA,NA,2.26511,NA,1.72805,NA,NA,NA,3.68493,4.53893,2.65152,3.048,2.032,NA,1.99612,0.784,1.756,2.72709,2.2861,NA,1.45774,0.783,1.67214,1.863,2.476,1.397,NA,NA,NA,1.1109,NA,2.456,1.74504,2.76493,2.2011,NA,NA,0.62942,NA,NA,2.25519,1.714,0.514898,2.07586,NA,1.778,2.06913,0.846,1.6148,2.20005,1.24918,0.338,NA,2.54431,0.636,NA,1.01798,0.908485,1.94812,2.48041,NA,NA,NA,NA,NA,NA,1.02192,1.4199,4.28681,NA,NA,2.56529,NA,NA,NA,0.748543,NA,2.01111,2.434,NA,NA,1.926,1.502,2.096,NA,3.28107,NA,0.614394,0.698316,5.60904,4.80565,5.5775,2.561,2.50203,1.397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.667,NA,NA,NA,NA,NA,NA,0.677,2.497,3.27907,1.799,2.46238,NA,3.34613,4.57672,1.42822,NA,1.80275,NA,0.614,NA,NA,NA,1.43339,2.03446,3.239,1.83164,NA,NA,2.624,NA,2.63793,NA,1.101,1.58764,NA,2.25354,NA,NA,NA,4.593,4.73599,2.58811,NA,NA,3.89506,3.54118,1.58161,NA,0.521004,NA,1.143,NA,NA,0.932,NA,NA,1.545,NA,2.392,0.444,NA,NA,NA,1.24616,0.552062,1.37644,1.291,1.39826,2.57162,1.76197,0.675459,NA,NA,NA,3.90498,0.488938,0.889,1.03012,2.03211,NA,NA,1.736,NA,3.95803,1.81223,NA,NA,NA,NA,1.71011,NA,NA,2.053,3.514,2.455,2.98507,2.201,0.508,0.698,1.80012,0.487,0.359614,3.323,0.549313,1.27017,NA,NA,0.911,0.974,1.57613,NA,1.35797,NA,1.28757,1.397,0.529,0.953,0.444,NA,0.614,1.75713,0.91,0.763289,NA,NA,NA,1.60147,NA,NA,3.387,2.413,2.7324,NA,2.72459,NA,0.931,NA,1.43127,NA,NA,NA,1.397,NA,2.498,0.656,NA,2.17657,2.1801,1.524,NA,NA,NA,4.60596,1.5546,2.603,1.355,2.59189,1.11718,3.472,2.053,2.5827,0.975103,1.99,5.30361,NA,NA,0.487,1.71032,NA,NA,NA,4.52896,0.847,NA,0.571,0.931,NA,0.839154,NA,NA,2.92597,2.41123,0.445,NA,1.75705,2.57683,0.932,1.74701,1.05821,0.677,3.428,2.56461,2.455,2.603,1.67042,1.90129,1.89589,2.138,NA,1.94805,NA,2.095,NA,NA,1.947,2.88528,3.112,2.22795,2.23915,3.02017,1.82575,2.45946,2.32595,NA,NA,NA,4.45141,4.73627,NA,3.80655,NA,4.18458,NA,NA,NA,1.101,3.556,3.96551,NA,3.17094,NA,NA,NA,4.974,2.98507,NA,NA,2.97868,2.583,NA,NA,2.56109,NA,2.7129,3.16271,NA,NA,3.24206,0.635,NA,4.82605,NA,NA,2.96407,NA,0.593372,NA,4.106,NA,5.16504,1.736,NA,NA,NA,0.592,3.747,3.31713,1.88995,1.101,3.112,5.46104,NA,2.79748,1.588,1.2282,1.41338,1.37616,NA,1.27,NA,2.2062,NA,3.577,0.593,1.84066,NA,1.51247,0.898026,4.79034,0.957883,1.91455,0.480337,NA,NA,2.59685,NA,1.7932,1.56125,1.778,NA,1.90513,2.1381,1.56614,NA,1.715,NA,NA,NA,1.397,0.974,3.45786,1.82443,NA,NA,NA,NA,NA,3.35879,NA,0.739568,1.291,NA,3.34407,2.06363,3.13307,NA,NA,NA,NA,2.20438,3.08599,3.85584,NA,NA,2.23638,1.97157,NA,NA,1.44155,0.889,1.13482,2.476,1.228,1.228,1.313,1.14185,2.476,0.974226,NA,2.74629,NA,2.37376,2.2231,2.519,NA,3.47592,NA,1.122,1.101,0.91,1.47267,NA,3.2163,NA,4.97504,2.01855,1.037,1.36094,NA,NA,1.757,3.45183,2.307,NA,NA,1.757,NA,2.70909,NA,NA,NA,NA,NA,NA,3.25686,2.01111,NA,2.82463,1.34025,3.69031,NA,NA,2.48984,NA,1.99012,1.82892,3.683,NA,NA,NA,NA,NA,NA,3.387,2.65894,2.265,NA,NA,NA,NA,NA,NA,4.233,1.27,NA,NA,0.236755,NA,2.82206,NA,NA,NA,2.2441,1.91476,1.4923,2.05345,NA,2.476,3.92178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.58655,NA,2.518,4.48739,NA,2.74054,3.5903,NA,NA,NA,NA,NA,1.82,4.06237,3.54927,NA,2.074,3.704,2.34275,0.710612,1.50673,2.28426,NA,NA,5.017,3.55169,1.06083,1.20983,1.09268,3.81,1.841,1.524,2.9874
"1958",NA,NA,NA,2.03351,4.38205,1.672,2.03378,5.927,1.62773,2.921,2.08805,3.58836,2.87767,NA,NA,3.408,1.50017,3.048,4.361,2.053,1.884,2.518,1.16576,NA,NA,2.35,0.937557,NA,3.57341,NA,NA,NA,NA,NA,1.84212,1.64657,1.64031,1.2282,NA,2.455,1.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.842,NA,2.43781,0.614,3.37517,2.25974,2.90008,3.75717,2.50496,4.04305,4.45202,NA,2.54,1.799,3.789,4.52165,5.29957,1.44659,0.952,1.42801,1.397,0.996805,2.392,2.477,1.122,3.19607,2.13527,NA,NA,NA,NA,3.22804,1.735,NA,0.72389,1.98281,2.1381,3.091,1.6447,NA,0.444496,4.31052,NA,3.21707,1.20718,1.4941,2.053,0.931487,3.55606,3.30207,4.02874,1.969,NA,4.96065,3.37267,NA,NA,3.09,5.35875,4.128,NA,10.085,8.8061,NA,NA,8.30902,3.69608,0.953925,NA,NA,1.5731,3.74571,2.95153,2.6613,NA,NA,4.51173,NA,NA,4.33981,1.92611,NA,NA,5.0456,6.75204,7.4366,1.34999,2.51025,5.18604,NA,NA,2.66845,3.87753,NA,NA,5.50417,NA,3.40799,NA,NA,2.08464,1.32004,NA,0.36967,NA,2.45615,2.34546,NA,NA,NA,2.82645,3.32276,2.09772,NA,3.64559,2.4194,NA,2.54009,2.20765,NA,4.34459,2.00702,3.64106,4.975,NA,4.04186,NA,NA,2.497,NA,1.89724,NA,NA,NA,4.22336,5.29914,2.51309,3.70407,1.63014,1.45773,1.62637,1.206,2.562,2.80325,2.498,NA,1.74168,1.27,1.545,2.73,2.773,1.27017,NA,2.56506,2.1167,2.0223,NA,2.66609,1.93692,3.18347,2.392,NA,NA,0.896619,NA,NA,2.28646,2.01112,0.577292,3.76818,NA,1.863,1.87293,0.889,1.53345,2.27171,1.122,0.381,1.5047,2.24759,0.592,NA,1.27218,1.04201,1.989,2.94713,NA,NA,NA,2.4547,NA,1.79608,1.22238,1.51516,4.2684,NA,NA,2.68016,NA,NA,0.762,1.25544,2.55685,2.1581,2.075,NA,NA,2.96307,2.075,2.434,NA,3.83106,NA,1.08,0.784,5.164,4.12043,5.06449,2.07511,2.07832,1.39716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.255,NA,NA,NA,NA,NA,NA,0.72,3.21807,3.49215,1.884,2.80725,NA,3.93917,4.83921,2.23472,NA,2.10538,NA,0.741,1.14473,NA,NA,2.47218,2.4088,3.831,1.76735,NA,NA,2.90008,NA,3.9469,NA,1.439,1.7302,NA,3.68698,3.68466,NA,NA,4.995,4.27776,2.81413,NA,NA,4.42405,4.76569,1.93596,NA,0.464643,NA,3.937,NA,NA,0.846,NA,NA,1.884,0.974,3.09,0.532857,NA,5.08,NA,1.46948,0.835062,1.48444,1.228,2.42221,2.82291,2.02537,0.897232,NA,NA,NA,3.64364,0.615925,1.333,0.98518,2.138,NA,NA,1.482,NA,4.47779,1.96117,NA,NA,NA,NA,2.89574,NA,NA,1.672,2.963,2.583,2.688,2.498,0.635,0.91,2.561,0.678,0.461806,2.75208,0.555645,2.201,NA,NA,1.143,1.249,1.88403,NA,2.03915,NA,1.88538,1.27017,0.677,1.35416,0.826267,NA,1.43915,1.799,1.60814,0.952,NA,NA,NA,2.47048,NA,NA,3.66106,3.027,3.21975,NA,2.83534,2.878,0.762,2.66608,2.91234,NA,NA,NA,1.418,NA,1.99,0.677,NA,3.03005,3.09,1.7575,NA,NA,NA,3.82438,2.38769,2.604,1.58814,2.8828,1.11718,3.64006,2.074,2.49197,1.71032,2.60408,7.36235,NA,NA,0.423,1.86387,NA,NA,NA,4.39509,0.995,0.636,1.08,0.826,NA,0.731115,NA,NA,2.47031,2.90673,0.656,NA,1.41556,2.87738,0.91,1.99361,1.01622,0.974,3.557,3.17859,2.159,2.689,2.06406,1.73368,2.26856,2.202,NA,2.71207,NA,1.948,NA,NA,2.39209,3.69235,2.1171,2.47511,2.83332,3.37928,2.30512,3.17448,2.43396,NA,NA,NA,4.34367,4.64109,NA,4.76343,NA,4.99507,2.76218,NA,NA,0.889,4.022,4.28236,NA,4.64792,NA,NA,NA,4.085,3.555,NA,NA,3.74791,3.40806,NA,NA,2.667,NA,2.80725,3.20293,NA,NA,4.45829,0.593,5.779,5.54504,NA,NA,3.81,NA,0.931,NA,5.08,NA,6.286,2.942,NA,NA,NA,0.551,4.19005,3.24966,2.0026,1.122,3.006,5.65104,NA,4.128,1.121,0.974,1.61375,1.63,NA,1.101,NA,2.88814,NA,3.429,0.825,1.96089,NA,1.28728,0.682315,5.46829,0.780516,2.16734,0.404031,NA,NA,1.95191,NA,1.92611,1.9514,1.93168,0.359,1.63,2.434,1.905,NA,1.63,NA,NA,NA,1.27,1.164,3.65378,2.45829,NA,NA,NA,NA,NA,3.28078,NA,0.884299,1.228,NA,3.97923,3.72112,3.238,1.50315,NA,NA,NA,2.93612,3.55897,4.78341,NA,NA,2.52085,2.25476,NA,NA,0.626018,1.0792,0.780516,2.81608,1.355,2.07511,1.079,1.57719,2.62508,1.376,NA,2.9135,2.66605,1.98254,2.18,2.815,NA,3.85788,1.59391,1.48116,1.46115,1.185,1.43289,NA,3.65669,NA,4.825,2.25423,1.376,1.44659,NA,NA,1.947,3.87625,2.49809,NA,NA,2.03211,NA,2.625,NA,NA,NA,NA,NA,NA,2.62498,2.54,NA,3.07783,1.58764,3.42437,NA,NA,2.46554,NA,2.1381,1.58714,4.064,NA,NA,NA,NA,NA,NA,3.979,2.67045,3.302,NA,NA,NA,NA,NA,NA,5.207,1.84212,NA,NA,0.656336,NA,2.92383,NA,NA,NA,1.905,1.85105,1.58764,1.49426,NA,2.816,4.30966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.63475,NA,NA,3.17262,NA,3.176,6.166,NA,2.36687,2.79392,NA,NA,NA,NA,NA,1.609,3.98132,3.21877,NA,2.117,3.70406,2.682,1.18674,1.88721,2.558,NA,NA,4.53,4.12698,1.04175,1.40285,1.34013,5.05904,2.35,1.397,2.86435
